week,agent_id,status,archetype,skill_track,neighborhood,home_x,home_y,dest_x,dest_y,energy,money,stress,skill_level,social_capital,money_pressure,days_broke,in_survival_mode,training_sessions_completed,applications_submitted,applications_rejected,mentor_id,event_this_week,schedule_json
0,stu_002,training,student,nature,north_quarter,11491,6800,14500,9500,100.0,41.24,0.0,0.0,4.17,0.0,0,False,0,0,0,,enrolled_training,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":0,""kind"":""training"",""start"":7.5,""end"":13.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":2.695},{""day"":0,""kind"":""social"",""start"":14.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.869},{""day"":0,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":1,""kind"":""training"",""start"":7.5,""end"":13.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":2.695},{""day"":1,""kind"":""social"",""start"":14.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.869},{""day"":1,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":2,""kind"":""training"",""start"":7.5,""end"":13.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":2.695},{""day"":2,""kind"":""social"",""start"":14.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.869},{""day"":2,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":3,""kind"":""training"",""start"":7.5,""end"":13.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":2.695},{""day"":3,""kind"":""social"",""start"":14.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.869},{""day"":3,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":4,""kind"":""training"",""start"":7.5,""end"":13.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":2.695},{""day"":4,""kind"":""social"",""start"":14.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.869},{""day"":4,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":5,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.869},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":6,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.869}]"
0,stu_003,aware,student,crafting,east_side,13756,7393,12600,7600,100.0,35.87,0.0,0.0,9.05,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":0,""kind"":""social"",""start"":9.0,""end"":14.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.239},{""day"":0,""kind"":""rest"",""start"":16.0,""end"":22.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":1,""kind"":""social"",""start"":9.0,""end"":14.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.239},{""day"":1,""kind"":""rest"",""start"":16.0,""end"":22.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":2,""kind"":""social"",""start"":9.0,""end"":14.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.239},{""day"":2,""kind"":""rest"",""start"":16.0,""end"":22.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":3,""kind"":""social"",""start"":9.0,""end"":14.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.239},{""day"":3,""kind"":""rest"",""start"":16.0,""end"":22.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":4,""kind"":""social"",""start"":9.0,""end"":14.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.239},{""day"":4,""kind"":""rest"",""start"":16.0,""end"":22.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":5,""kind"":""rest"",""start"":7.0,""end"":22.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":6,""kind"":""rest"",""start"":7.0,""end"":22.0,""at_home"":true}]"
0,stu_004,aware,student,nature,west_hollow,9215,8012,14500,9500,100.0,34.53,0.0,0.0,11.97,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":0,""kind"":""social"",""start"":9.0,""end"":14.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.857},{""day"":0,""kind"":""rest"",""start"":16.0,""end"":22.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":1,""kind"":""social"",""start"":9.0,""end"":14.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.857},{""day"":1,""kind"":""rest"",""start"":16.0,""end"":22.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":2,""kind"":""social"",""start"":9.0,""end"":14.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.857},{""day"":2,""kind"":""rest"",""start"":16.0,""end"":22.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":3,""kind"":""social"",""start"":9.0,""end"":14.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.857},{""day"":3,""kind"":""rest"",""start"":16.0,""end"":22.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":4,""kind"":""social"",""start"":9.0,""end"":14.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.857},{""day"":4,""kind"":""rest"",""start"":16.0,""end"":22.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":5,""kind"":""rest"",""start"":7.0,""end"":22.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":6,""kind"":""rest"",""start"":7.0,""end"":22.0,""at_home"":true}]"
0,stu_005,unaware,student,commerce,east_side,13229,8672,12000,8000,100.0,35.5,0.0,0.0,7.42,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":0,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":1,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":2,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":3,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":4,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":5,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":6,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true}]"
0,stu_006,unaware,student,combat,east_side,14973,8642,14000,6500,100.0,36.02,0.0,0.0,10.15,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":0,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":1,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":2,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":3,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":4,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":5,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":6,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true}]"
0,stu_007,unaware,student,nature,south_market,11525,8967,14500,9500,100.0,27.19,0.0,0.0,4.03,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":0,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":1,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":2,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":3,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":4,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":5,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":6,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true}]"
0,stu_008,unaware,student,nature,west_hollow,10149,7986,14500,9500,100.0,41.32,0.0,0.0,9.41,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":0,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":1,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":2,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":3,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":4,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":5,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":6,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true}]"
0,you_009,unaware,young_professional,combat,south_market,11986,9994,14000,6500,100.0,87.2,0.0,0.0,10.39,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":0,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":1,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":2,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":3,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":4,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":5,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":6,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true}]"
0,you_010,training,young_professional,commerce,east_side,14572,7240,12000,8000,100.0,71.94,0.0,0.0,16.09,0.0,0,False,0,0,0,,enrolled_training,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":0,""kind"":""training"",""start"":7.5,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.788},{""day"":0,""kind"":""social"",""start"":14.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.788},{""day"":0,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":1,""kind"":""training"",""start"":7.5,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.788},{""day"":1,""kind"":""social"",""start"":14.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.788},{""day"":1,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":2,""kind"":""training"",""start"":7.5,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.788},{""day"":2,""kind"":""social"",""start"":14.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.788},{""day"":2,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":3,""kind"":""training"",""start"":7.5,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.788},{""day"":3,""kind"":""social"",""start"":14.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.788},{""day"":3,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":4,""kind"":""training"",""start"":7.5,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.788},{""day"":4,""kind"":""social"",""start"":14.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.788},{""day"":4,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":5,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.788},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":6,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.788}]"
0,you_011,aware,young_professional,commerce,east_side,13523,8670,12000,8000,100.0,77.22,0.0,0.0,21.74,0.0,0,False,0,0,0,,became_aware,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":0,""kind"":""social"",""start"":9.0,""end"":14.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.109},{""day"":0,""kind"":""rest"",""start"":16.0,""end"":22.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":1,""kind"":""social"",""start"":9.0,""end"":14.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.109},{""day"":1,""kind"":""rest"",""start"":16.0,""end"":22.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":2,""kind"":""social"",""start"":9.0,""end"":14.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.109},{""day"":2,""kind"":""rest"",""start"":16.0,""end"":22.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":3,""kind"":""social"",""start"":9.0,""end"":14.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.109},{""day"":3,""kind"":""rest"",""start"":16.0,""end"":22.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":4,""kind"":""social"",""start"":9.0,""end"":14.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.109},{""day"":4,""kind"":""rest"",""start"":16.0,""end"":22.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":5,""kind"":""rest"",""start"":7.0,""end"":22.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":6,""kind"":""rest"",""start"":7.0,""end"":22.0,""at_home"":true}]"
0,you_012,unaware,young_professional,crafting,east_side,14684,8109,12600,7600,100.0,67.86,0.0,0.0,17.38,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":0,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":1,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":2,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":3,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":4,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":5,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":6,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true}]"
0,you_013,unaware,young_professional,combat,north_quarter,11358,7286,14000,6500,100.0,75.13,0.0,0.0,15.52,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":0,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":1,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":2,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":3,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":4,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":5,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":6,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true}]"
0,you_014,unaware,young_professional,crafting,east_side,13265,7598,12600,7600,100.0,77.17,0.0,0.0,14.26,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":0,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":1,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":2,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":3,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":4,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":5,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":8.0,""at_home"":true},{""day"":6,""kind"":""rest"",""start"":8.0,""end"":20.0,""at_home"":true}]"
0,you_015,aware,young_professional,healing,north_quarter,12377,6734,10000,9500,100.0,61.33,0.0,0.0,16.11,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":0,""kind"":""social"",""start"":9.0,""end"":14.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.881},{""day"":0,""kind"":""rest"",""start"":16.0,""end"":22.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":1,""kind"":""social"",""start"":9.0,""end"":14.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.881},{""day"":1,""kind"":""rest"",""start"":16.0,""end"":22.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":2,""kind"":""social"",""start"":9.0,""end"":14.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.881},{""day"":2,""kind"":""rest"",""start"":16.0,""end"":22.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":3,""kind"":""social"",""start"":9.0,""end"":14.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.881},{""day"":3,""kind"":""rest"",""start"":16.0,""end"":22.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":4,""kind"":""social"",""start"":9.0,""end"":14.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.881},{""day"":4,""kind"":""rest"",""start"":16.0,""end"":22.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":5,""kind"":""rest"",""start"":7.0,""end"":22.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":6,""kind"":""rest"",""start"":7.0,""end"":22.0,""at_home"":true}]"
0,you_016,training,young_professional,commerce,east_side,15461,7994,12000,8000,100.0,83.17,0.0,0.0,11.39,0.0,0,False,0,0,0,,enrolled_training,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":0,""kind"":""training"",""start"":7.5,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.307},{""day"":0,""kind"":""social"",""start"":14.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.307},{""day"":0,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":1,""kind"":""training"",""start"":7.5,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.307},{""day"":1,""kind"":""social"",""start"":14.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.307},{""day"":1,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":2,""kind"":""training"",""start"":7.5,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.307},{""day"":2,""kind"":""social"",""start"":14.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.307},{""day"":2,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":3,""kind"":""training"",""start"":7.5,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.307},{""day"":3,""kind"":""social"",""start"":14.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.307},{""day"":3,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":4,""kind"":""training"",""start"":7.5,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.307},{""day"":4,""kind"":""social"",""start"":14.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.307},{""day"":4,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":5,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.307},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":6,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.307}]"
